Name,RatingValue,DatePublished,Review
La Vecchia Ristorante,3,2019-08-15,"La Vecchia is a cute restaurant with great ambiance near Yonge & Eglinton. It is filled with wooden tables and twinkle lights. 

The service is great. We didn't make a reservation for dinner but snagged a spot at the bar. Both the bartender and our server checked in with us frequently. Our water was constantly filled up and we were asked if we desired further drinks throughout the experience. 

While the food was good, it was simply average. We had the penne alla vodka (gluten free) and the capricciosa pizza. Unfortunately, only a handful of the pasta options could be made gluten free, and none of the pizza could be made gluten free. This was fairly limiting. 

There are various delicious Italian restaurants in the area and unfortunately this one simply didn't stack up (both in taste and gluten free options). I would certainly come back for drinks (I had a delicious Aperol spritz) but would likely not come back for the food."
Trattoria Nervosa,2,2019-10-20,"We came here today to have her usual Sunday family dinner. However, we found her self with a very poor service, unfriendly waiter, cold food and very plain flavors. The place is very cozy, Nevertheless I would not recommend this place."
Wilbur Mexicana,5,2019-09-03,"Since my first Wilbur visit I have ventured back my times and each better then the last!

The Fajitas in general are outstanding and at 18$ they make for good value too considering you can share easily

Ohhh and chips with Guac are a must!

........me encanta."
El Nahual Tacos,2,2019-09-10,"To be completely honest. I was expecting more.
I came in during my lunch while practically salivating on hearing the reviews. I ordered the 3 TACOS: FISH, BARBACOA? AND CARNITAS. fish taco was so bland and had no taste. The beef was pretty good. CARNITAS was decent. Service left more to be desired as the gentleman never asked if I wanted anything else but just requested I pay. Felt rushed.!"
Zhang’s Kitchen,4,2020-01-28,"Got the chance to try out Zhang's Kitchen and it was pretty good! We went early in the afternoon so we were the only ones in the restaurant; however there were a couple of people doing take out. 

The interior of the restaurant is very clean and simple and I was super impressed! The staff are friendly and attentive. I enjoyed how they served warm water infused with lemon - perfect on a cold winter day. We sat down and you order using the paper menu. We got the small braised beef brisket with noodle, the braised beef noodles (with soup) and the spicy sliced beef cold dish. You can customize your order and I added some quail eggs and bok choy and they don't skimp on the quantity!

The dishes arrived quickly and the portions were huge! There were large chunks of meat and the noodles were well cooked and flavourful. I particularly liked the spicy sliced beef. Overall, it was a very pleasant and filling meal and would swing by again if in the area."
Stelvio,3,2017-10-13,"Stelvio is an Italian restaurant in Downtown Toronto. It was packed on a Saturday night and we were lucky to have a table. After glancing the menu, we placed our order. Shortly after, our server brought us a plate of Poppyseed Sesame Bread served with EVOO balsamic vinegar dipping sauce and herb marinated olives.

Based on other Yelp review, we ordered the Taroz, which consisted of crushed potatoes with green beans, butter, onion and cheese served on a iron skillet. It was to die for. The only other thing to die for was Zuppa D'Orzo Carciofi E Patate, which was a soup with barley, artichoke, potatoes, and garlic.

We're weren't too impressed with the Dante Salad, Tagialette Al Funghi Porcini, and Tagialette Al Funghi Porcini. The Dante Salad consisted of shredded pan seared chicken breast, Caesar DOP cheese, lettuce, and red chicory lightly tossed in a dijon vinaigrette. I didn't like how either Tagialette had much flavor or sauce. Tagialette Al Funghi Porcini consisted of fresh homemade tagliatelle pasta with porcini mushrooms. Tagialette Al Ragu Bianco consisted of fresh homemade tagliatelle pasta with homemade meat sauce and fried herbs including sage and rosemary."
Good Hombres,4,2020-01-17,"After hearing many phenomenal reviews about Good Hombres, and having tried its sister restaurant Campechano, I felt very much obligated and drawn to trying this place! To my knowledge, they've recently begun taking reservations, so I placed one for a Thursday night. It's quite a long, narrow joint - upon walking in, you're met with a kitchen counter / bar for takeout and quick orders. To get to the main dining room, you pass through a small doorway. The vibe is also significantly different from Campechano; it's a far more casual vibe adorned with bright, colourful paintings.

To be honest, I was on the fence between 3 and 4 stars. On the one hand, I really did enjoy the tacos and they're objectively better than most places. On the other, I enjoyed Campechano much more, but gave that place 4 stars. In terms of cost / value, both place ended up costing me roughly the same, but I found Campechano to be far more satisfying (they have a double tortilla and have heftier, more generous fillings).

We ordered 10 tacos (for $3.95) each. I got the pescado (fish / haddock), champinones (mushrooms), camaron (shrimp) for my first round. For my second, I got a second pescado and added the barbacoa (lamb leg). My boyfriend got the carnitas (confit pork shoulder), pastor (pork butt), and barbacoa. For his second round, he got double carnitas - he just loved it that much!

Carnitas & Barbacoa
These tacos tasted identical to the ones I had at Campechano, so my review remains unchanged. The carnitas, being cooked in its own fat, is a very rich and hearty concoction. There's no real acidity, apart from the lime, to balance out the flavours - as such, it's a very pure, meaty delight. The barbacoa is seasoned and has more spices, and the meat is less 'tender and soft' compared to the pork (though objectively still very tender).

Pastor
The pork butt is definitely tougher and drier than the other meats, but still super flavourful. I particularly liked the addition of the pineapples - while it threw me off initially, I found that the fruitiness helped balance the textures and flavours. 

Pescado
There was a good chunk of fried haddock on the taco, topped with some pickles and spicy chipotle mayo. It was delicious - and so lightly battered! The flavour is a bit more muted than the meat tacos, but so satisfying. 

Champinones
This was the weakest one, I found - but still super fragrant and umami. The mushrooms didn't go as well with the tacos as the other options, but it's still very flavourful and far better than the poblano peppers I had at Campechano last time.

Camaron
I personally found this taco a bit difficult to eat; the small pieces of deep fried, brown shrimp bits often crumbled and threaten to cascade on my plate. That said, the flavours were delicious! I found them somewhat similar to the pescado (likely attributed to the common denominator of chipotle mayo), but the flavours were far richer and heartier. Definitely my favourite - and this is a slightly 'pricier' (though nonetheless not expensive) taco at $4.25. Well worth it!

Overall, I did thoroughly enjoy Good Hombres. The tacos are smaller than those at Campechano (maybe ~60% of the size?) but the flavours are the same. The service and ambiance is good. It's likely a nature of the tacos I chose (fish and shrimp), but I found there to be too much chipotle mayo. That said, I would definitely come again, and cannot wait for the opening of their third store!"
Byblos,5,2019-02-17,"Contemporary classic lounge fitting for a modern Mediterranean meal. 

Service: The memory of our server was amazing, and she offered some great suggestions for our meal. Had our order down, including the right additions and substitutions without having to write anything down. Was always topping up our water, and the servers cleared our plates/replaced them when they were dirty. Each and every dish was explained to us.

Food: The lamb ribs were fragrant with the scent of sesame and very tender, definitely a must-get. Manti dumplings were interesting, but not a fan of the yogurt sauce. Pide was also delicious, but the cheese masked most of the truffle flavour. Wagyu was cooked perfectly, and the onion and black garlic complimented it very well. Would also get the short rib kebab again and the signature dish from day one the restaurant opened, the roasted lamb shoulder. Topped everything off with a delicious burnt honey ice cream, a perfect ending to the rich experience.

Overall: Dishes were perfectly balanced and seasoned well with Mediterranean spices and flavours - perfect for sharing, although a bit pricey for the portion sizes. Modern take on traditional dishes served in a tapas format.

Tip: Ask for seating upstairs for a more intimate/classy lounge (more dimly lit), main floor seating for a more formal dining experience. Reserve early, as spots get taken up quickly!"
Pai Northern Thai Kitchen,4,2019-12-28,"This place is definitely one of my favourite Thai restaurants in Toronto! The flavours are very authentic and I am still craving this now as I write this. Reservations are preferred, especially for a large group as this restaurant is extremely popular and crowded. The decor is very welcoming and unique, with vintage items on the walls and tables. I would recommend dining in the separate area in the back, as it is quite loud and may be too noisy for some. 

My favourite dishes are the pad gra prow (Basil Stir-Fry Beef with steamed jasmine rice) and the green curry that comes inside a coconut, which is a nice touch. I don't normally have a high spice tolerance, but the medium spice level was just right for me or it would be too bland otherwise. I also loved their Thai Iced Tea which was very rich and refreshing! Look forward to my next visit!"
Mexico Lindo,1,2016-06-11,"Tried to go here for our anniversary. No one acknowledged us at the door for quite a while. When the gentleman finally asked for how many and we answered three, he told us 5 min. There were several open tables, not sure why we had to wait, especially since I'm visibly disabled. 

There was one table for two available at the front, and we watched him futz with it and add a third placemat to an already crowded table. When he motioned us over (he didn't come get us, just beckoned) I had to try to explain to him that this table was not suitable as my leg wouldn't fit. He said it was for three. I asked if we could have a four top. He said none were available. I tried again to explain that I'm handicapped and wouldn't fit at this tiny table. 

Let me be clear, there were other available tables, but they were 6 tops, and he didn't want to lose the seats. I offered to wait for a four top but he said he couldn't tell me how long that would be. 

So we left. So much for hospitality. He was rude and dismissive and I won't waste the drive again. We went next door to the seafood restaurant. It was fabulous."
Banh Mi Boys,5,2020-02-20,"I can see why Banh Mi's are popular - really great food for great value.

Have had the Kalbi Beef 2x and 5 Spice Pork within the last week. So, so nice. Was my first experience of Vietnamese food in Toronto & it didn't disappoint. 5 stars."
Levetto,3,2018-11-17,"Came on a Saturday evening at 5:30 and it was empty. I had this place on my list of food to try and was looking forward to checking in and getting a free dessert. 

I was sad when they told me there wasn't any more panna cotta left which is what they would normally give as the free dessert. 

I ordered the Smoked Prosciutto pizza which wasn't bad, I enjoyed the dough as it was crispy but still fluffy inside. Looks like they make everything fresh by hand which is nice. I will try have to try the pasta next time."
Famiglia Baldassarre,5,2019-07-01,"ugh i love this place so much but why is it so far and randomly located?!

If this was located in downtown Toronto, you can bet I'll go on a pasta diet for this place. Their pasta is insanely fresh (and you can see the team in the back cranking them out) but that also means it sells out fast.

I came 10 min before opening and there was already a line. By the time the store opened, there was a solid line building up behind me. You order at the cashier and they'll ask you if you're to-go or for here. If you ask for it for here, the nice thing is they won't make your pasta until there is a table ready. You can't sit until your food is ready which is nice in a way because no one can reserve the seat while their party is miles behind in the line. Once you are seated (if you're for here), your food will be ready in another 5-10 min.

A few helpful facts:
- This place is cash only 
- They change their menus pretty consistently 
- You should 1000% buy some extra pasta to bring home even if you're not sure because by the time you finish your pasta and decide you want to bring some home, the line will be insane and maybe sold out by the time you reach the counter
- They have complementary bread which is just as good
- I don't need to recommend any dish here because they'are all A++ so order what your heart wants and I can promise you it's going to be incredible!"
Pai Northern Thai Kitchen,5,2020-03-15,"I miss their Thai food there!
The curry and Tom yum soup are always two of the dishes that I always ordered! Must try if you loveeee Thai food! :)"
House of Gourmet,4,2020-02-26,"It's a bit of a no-frills place -- definitely not too fancy place by any standards. However, it's a typical Chinese resturant serving an extensive menu with hundreds of items and fairly convienient in its location and hours. It gets kinda loud inside and they only allow debit and credit card over a certain amount but that's okay. 

They have a lot of the comfort food staples, like fried rice, congee, or mapo tofu etc. I typically come here for the cold cuts like the roast duck or BBQ pork (char siu). You can get it as a dish on its own or have it over rice. 

In general, if you're looking for Chinese take-out or a simple dish over rice, this is the place to be at. They also have more expensive stuff as well, like seafood but I'm not sure how popular it is.

And oh yeah, there's Hong Kong milk tea for like two dollars, which is pretty boss."
Mexico Lindo,4,2014-06-18,"I love the food at Mexico Lindo, and although I don't live in the area I try to visit every now and again. The owner, Sandra, and her family do a great job and serve authentic Mexican food and drinks.

I always order the chicken fajitas but everything I see coming out of the kitchen looks (and smells) great. The service can be a little 'relaxed' to say the least. Free chips and guacamole while you wait for your meal.

The only thing I would change is the prices, which at around $30 per person with no drinks, is a little on the expensive side. Having said that, this is true for a lot of Mexican restaurants in the city. Overall a solid four stars."
Bar Buca,3,2020-03-09,"I really wanted to like this place. The staff were friendly, and the food LOOKED good.

Alas - not to be.

We came here because my friend was craving their crespelle (olive oil fried pancakes). That was ok - it was a bit greasier than we thought it would be (and I say this as someone who loves olive oil cake) and was lacking in taste. The bombolone sandwich was delicious - the pun was the perfect texture complement to the sausage. And the tiramisu was also super disappointing - it was their ""take"" but was definitely not an improvement.

Damn.

I'd say this is more of a 3.5/5."
Ha Gow Dim Sum House,3,2017-09-30,"Dim sum wasn't bad. I actually preferred this over the downtown China Town dim sum, but markham was better. But if don't feel like a drive thru traffic, not a bad second choice.

Ignore the decor or I think if they rearranged some stuff it would look good. 

Service was attentive but only one server who did everything so be patient. Other reviewers did mention they were out of certain items...which if they were, they should inform us and not have it on the board.

Will go back..."
Dynasty Chinese Cuisine,1,2019-11-09,"I have been here in three years and the quality has definitely come down.

We ordered the chicken fried rice which had no carrots or peas just rice and chicken. It tasted ok.

The sesame chicken was way too sweet and tasted like a chicken Tim bit.

The dim sum was below average for the price. There are definitely better and cheaper options. I a long time customer will not be returning."
Nodo Restaurant,4,2018-06-08,"Great ambiance ! 
Good staff here. 
Appetizers are a bit small. 
Menu selection was short. 
Wine selection is alright!"
7 Numbers Restaurant,2,2016-05-02,"Tasty food, but a bit of a disappointment.

I booked a big party for my brother's birthday people. They were incredible about this, they kept in communication with me and were actually able to accommodate 26 adults and 6 babies with a week's notice, which grew to 32 adults, then shrunk back to 26 once we got there. Flakiness. 

We all had the $34 prix fixe, which meant three apps and three pastas shared family style and an individual entree dish. I was sitting at a table with 11 other people, and we didn't get enough food. Each of the sharing dishes was a dinner plate size, shared across all 12 of us, leaving everyone with literally 2 soup spoons full of each item. This was a huge surprise to me as I've eaten at the Danforth location with the same sort of setup - big party, shared plates, except we had the same size of dish for 4 people. 

The other tables in our party (table of maybe 8 adults and 4 kids, and another table with 5 adults and two kids) got the same amount of food, and they were pretty stuffed. We ended up asking for a second portion of the pasta, because it really was a very small amount of food per person, especially considering the price of the meal. The server balked at this, but gave us another serving, which was devoured in a second. 

The food itself was very good (though the osso buco was a bit bland), and for the most part, the service was great, but unfortunately the dinner ended with a table of adults who were still hungry."
Wilbur Mexicana,3,2019-12-14,"Great spot if you wanna get some quick tacos or burritos.

There was a huge variety of options to order and al for a fair price however there was a huge lack of flavour in anything you ate until you added sauces from their sauce bar(which was great). I felt like I was getting grilled vegetables flavoured with salt and wrapped in a tortilla. 

My stars are really going towards the tomatillo sauce which really saved the day."
Baretto Caffe,5,2019-07-26,"This place is hands down amazing. Came with a friend this Wednesday. As other reviews have stated, it is a bit hard to find the entrance, so use the pictures others have posted for reference! The waitress who tended to us was friendly and accommodating. 

I would die for the americano served here, please get it, the coffee is amazing, smooth, and light. 

The caprese salad is amazing, specifically the spices, and the mozzarella, which I believe was freshly made. 
We piled the salad on top of the bread given to us, and please do yourself a favour and try that, as it is amazing. The freshness of all the ingredients with an extra drizzle of balsamic on top of a warm crusty bread is near godly.

My friend's pasta was also spectacular. The pasta was perfectly cooked al denté, and the sauce was just creamy enough to the point where it doesn't overwhelm you. 

Overall, amazing restaurant, both my friend and I will be returning for many more times to come."
El Charro,4,2017-09-19,"Mexican food done right! 

The meat was cooked so well, juicy and flavourful. The caramelized onions added another dimension of great flavour.  We also got guac and chips for $4.50 very good as well. 

To those who complain about waiting for food.. you are only waiting because they are making it fresh. It's not like chipotle where it sits there for what could be hours.

Good prices, good food!"
Mexico Lindo,3,2017-06-02,"I was really excited for this place because it had been such a long time since I've had Mexican food. While everything tasted great I was slightly disappointed by the mediocre serving sizes. And warning that the complimentary salsa is very spicy! Also, not that it's the restaurant's fault, but there's a huge sidewalk planter right in front of the entrance which made it pretty much impossible for our stroller to go through. A wheelchair would definitely not be able to pass so heads up. Otherwise seems like a casual and family-friendly place."
El Catrin Destileria,4,2019-12-14,"Love, love, love this place. 

There are not a lot of great Mexican restaurants in Toronto.
Look no further than this spot for a great meal.

Their ceviche and fish tacos are da bomb..
Margaritas come in a variety of flavors and as a single drink or by the pitcher.

Do not miss the churros as a finish.  They come with multiple dipping sauces and are great!

They have a great patio in the summertime. 
It gets busy too!  

It's located in the Distillery District.  Green P parking right on the site at a fee. 
This area has a lot of cobblestone walkways so leave the high heels at home."
Dynasty Chinese Cuisine,1,2019-02-21,"Came here to celebrate my Friends Birthday, Food is good but for the price its not worth it.service not good. I ask them if they can do something for her like candle and small dessert..And she said yeah we can do that..And I was waiting for it and she forgot and I felt bad that I have to said it infront of my friend when it supposed to be surprise.He said that they don't have anything like that but We saw that they did it on the other table.By the way we paid around $500 for that small portion of food and Bad service!"
Pai Northern Thai Kitchen,4,2020-02-16,"Hip young Thai restaurant that meets or surpasses  the old school authentic Thai restaurant taste! Cool decor and atmosphere, played good music. Young waiters and waitresses. 

Accommodated us by seating us at the bar! They also had the option of traditional Thai floor seating. 

We were in a rush and opted to sit at the bar. The food was unreal!!!!!!!! 

We had a papaya salad for starters which we were hoping was spicy but literally had no spice factor at all. It was ehh...I have had better.

But the main dishes were top notch.

I ordered the Pad Gra Prow with chicken and I can not stop thinking about it. So delicious. The pad thai was also yummy. But the Pad Gra Prow was my absolute fav."
Mi Taco Taqueria,3,2019-05-03,"Hidden away on Queen West is this blink and you'll miss it taco joint. The interior is roughly the size of a shoebox, decorated festively, with a fake slanted roof. The roof makes it feel unnecessarily cramped. 

This place was rather disappointing. I brought my friends here because I enjoyed it a lot the first time around, but this visit was nowhere as good. The service here was wonderfully efficient, but the food was disappointing. I ordered the 3 taco plate (2 carnitas, 1 chicken tinga), chips and salsa verde, and a margarita. My total bill was around $22, which was not bad. The margarita was the best part of my order. 

Unlike other places, the margarita was strong. I got a good buzz from just one glass of margarita. It wasn't too sweet or tart or artificial-tasting, but rather perfectly balanced. The same cannot be said for the similarly green salsa verde. With saltier chips, the salsa might have tasted better, but with the very plain tortilla chips, the salsa tasted underseasoned and very vinegary - badly in need of salt. 

The tacos were similar in taste - while the freshness of the ingredients inside can be tasted, there wasn't enough of it, and it was hard to tell the difference between the chicken and the pork. A bit more seasoning could have helped. Lastly, the corn tortillas were absolutely dreadful. I had several mouthfuls of dry tortilla without filling to give it flavor and much-needed moisture, and it was like eating paper. I think the tortillas were kept under heat lamps for just a bit too long.

In summary, I'd come for the margaritas, but would not consider it this the best tacos in town."
Tacos El Asador,1,2020-02-14,"It is Valentine's Day, I was so happy my boyfriend came from the Netherlands to visit and we had the best day exploring the city, afterwards we were too tired to go out so opted to order in some good Mexican food! 

We consider ourselves taco connoisseurs, and often indulge in a tasty tactac. We were VERY excited to have so many taco options so we ordered 3 soft shells and 3 crispy shells (as other Mexican enthusiasts may know, is not as common as people may think to have both shells) 

To provide more context you didn't ask for ... this was the first MUCH anticipated spot on our taco tour of Toronto. 

We have a methodical and detailed evaluation system in place for reviewing and ranking our tacsperiences - the system ranks the following on a scale of 1-5 (5 being the best) ; 

flavour and freshness (1)
Moisture (0)
Mouth feel (1)
Crunch (0)
Contents to Shell ratio (0)
Cheese Quality (0 - cheese unaccounted for, still looking for it)
Smell (2)
Overall (4/35) 

This may seem bitter, however, we are AS unbiased as they come. 
Furthermore, we are highly liberal individuals. Our disappointment is immeasurable yet our day is not ruined, because we still have each other, and our view is lovely (will include pic) 

We hope this is a one off, and the in person experience is better than delivery."
Buca Yorkville,3,2020-02-16,"The entrance was a bit hard to find, since there was no door / entrance off of the main street (where the restaurant's address was). You need to go into the Four Seasons Hotel area, turn left, and it's the last door by the fence (it's right across from the side entrance of Four Seasons Hotel). There's no obvious sign indicating where the restaurant is, until you actually get to in front of the door.

The food tastes good, but nothing too special. Portion sizes of the pasta are a bit on the small side. The vegetable sides are quite good and rightly portioned. Service is attentive and just like in any other higher-class restaurants."
Los Guaca-Moles,1,2018-09-23,"If you want to pay for a virgin margarita for a regular priced margarita, by all means come to this place!"
Campechano Taquería,3,2018-08-04,"Delicious tacos, horrible sangria. 

Campechano and Seven Lions are the only two ""authentic"" tacos I've had in Toronto, as compared to tacos you can get in the US, particularly as you get close to the Mexican border. At $6-$8 each, they're not cheap, and you'll need between 2-4 to fill you up. 

Avoid the sangria - one of the worst I've had in Toronto."
La Carnita,4,2019-09-16,A very warm and welcoming atmosphere especially if you can get the tables tucked away in the back. Food is great and everyone enjoyed what they ordered. The portions are small so if you enjoy eating make sure to order a good amount.
Eataly,2,2020-01-14,"We ate at the Le Pizza La Pasta restaurant. 

I would have given this place 4/5 if it weren't for what happened with our billing/menu.

We came in on a Tuesday night. Put our name in and had a walk around for 40-45 minutes. Overall the food was good. We ordered a pasta and a pizza along with the Burutta as an appetizer. The bread came with some really tasty olive oil. The pizza was excellent with generous toppings. I found our pasta good but not great. 

WHAT WENT WRONG: The menu had the Burutta for $8. When the receipt came - I did a quick glance and paid the bill. However the total came up higher than I thought it would be I went back to look at the receipt. The Burutta showed up as $18. I did a double take on a new menu from the front desk to make sure it said $8. My server was elsewhere by now. I went to the front to ask the hostess who at this point basically dismissed me with a chuckle that the menu was ""printed wrong"". I was in a rush so left but I would have definitely taken this up with the manager.

I really think they should have just fixed their menu (even just pencilled it in), or warned me it was a pricing error when I ordered."
Giulietta,5,2019-04-18,"Oh my god. This place was amazing in every aspect. I came here on a Wednesday night with my coworker and we were aware of the positive reviews but this totally exceeded my expectations. It was pretty busy and we didn't have a reservation so we were seated at the bar. I didn't mind, and the service at the bar was actually phenomenal. Very attentive and friendly. They took time to wipe our table between courses and ensured our drinks were never empty.

We shared the polpo e fagiolli (grilled octopus, cannellini beans and salsa verde) and cavolgiore in paedella (cauliflower, sultana raisins, garlic, lemon and parsley) to start. The latter dish is actually a side but we had it as an appetizer. The octopus, which came highly recommended by the staff was cooked to perfection. It has a nice amount of char to it and was very crispy. The cauliflower was good too - an interesting combination with the raisins but it worked!

For the main, I got the reginelle pappardelle (slow cooked oxtail ragu, pangratto, parsley and parmigiano reggiano). It was soo tasty. There was a good amount of oxtail, and the flavours were all there. There was a crispy layer of breadcrumbs and cheese and it added a bit of texture to every bite. Loved this dish so much.

For dessert we shared the lemon crostata (lemon meringue with candied rosemary) and bonet piemontese (italian custard with amaretto, coffee and vanilla). Nothing but good things to say about both of these dishes!"
Homemade Ramen,3,2019-01-06,"Fresh ramen noodles are not the healthiest food you can eat, but do taste so good.  I picked a dish with braised beef.  The noodles were extremely enjoyable. The braised beef was not tender.  Next time I will pick another meat with extra noodles!

Service was prompt & efficient. Decor is very basic."
Banh Mi Boys,3,2020-02-20,"Not authentic!! It's a good sandwich with good fillings. The bread however, is what makes a Banh mi a Banh mi and it was too soggy. Really good Banh mi bread is just perfect crunchy on the outside and soft on the inside. This is not it. The fries were okay as well. Also too soggy. Sigh."
Harmoney Chinese Restaurant,2,2017-04-26,"This is yet another restaurant in Chinatown which specializes in homemade dumplings and Northern Chinese cuisine. 

I came here only because Yummy Dumplings was closed for lunch on Wednesday, so I ended up here to satisfy my dumpling cravings. 

I ordered the pork & chives dumplings (boiled) which was so so. The skin was thicker than I'm used to but still acceptable & you get 16 dumplings for $7.99. The XLB soup dumplings came next. It was presented in the usual bamboo steamer and you get 10 small bite size pieces. It certainly wasn't my favourite because the skin was thick & some seemed under cooked. The pork filling was okay but the soup content wasn't very consistent. Some were not replete with soup when biting into them and overall wasn't very satisfying. Also it's typically served with some fresh ginger on the side to make your dipping sauce but they don't here. Maybe their Xian style dishes are what they are best known for but it certainly wasn't the dumplings."
Ha Gow Dim Sum House,1,2018-01-14,"Worst Chinese food ever. It's places like this that give Chinese food a bad name. Threw out 75% of our order. 

Ordered what I thought would be staple Cantonese dishes that any decent place would find hard to screw up. Well guess what, Ha Gow managed to do just that. The seafood fried noodles were capital B bland - would it have hurt them to put even one drop of soy sauce? They also used cheap shrimp and squid that had no flavour. We also ordered the fried shrimp with spicy salt. This is honestly the most basic Cantonese dish (equivalent to fries for a Canadian restaurant). Well what came were those cheap shrimps they used for the noodles but smothered in a thick batter (they looked like balls of grease). Each bite oozed with grease and didn't taste like shrimp at all.

The other dishes ordered were equally bad. Seafood dumpling (all it tasted of was MSG), steamed squid in ginger and onion (think rubber bands laced with MSG), and shrimp rolls (no flavour). The spinach & shrimp dumpling was the only thing decent item. 

Avoid, avoid, avoid."
Fudao noodle house,5,2018-11-21,"I am a soup fanatic. I have soup summer winter fall, no matter the season. 

This noodle place fulfills all my criteria: clean, CHEAP, beautiful gorgeous food (I love it when they set down the huge stone pot of soup in front of you), wonderful selection of soup base (I go for the original in the summer, and spicy during winter), they even give you SHRIMP as one of the side dishes, PHEW! LUX! 

Free noodle refill 
Awesome service 
Discount when you pay with cash 
Close to campus 
(Almost) no wait time.

I'm just waiting for them to get $$$ so they can expand to a bigger venue (and possibly franchise it so I can have my soup closer to home..)"
Ramen Isshin,5,2020-03-11,"This is my favourite Ramen place!
As aways they didn't disappoint me. I had the Stone Bowl Shoyu Kotteri Tsukemen and my friend had the Garlic Shoyu Ramen and to finish off I got the Mochi for the first time as a dessert. Stone Bowl Shoyu Kotteri Tsukemen was unique! Its cold noodle and you dip the cold noodle into the hot pot! Highly recommend it!"
Ristorante Sotto Sotto,2,2019-12-29,"Came here on a Sunday evening with 4 people. The seafood risotto was good with lots of seafood. 

The surprising part was that the server/restaurant added automatically added a 20% tip to the bill. He just put in the tip amount himself on the POS terminal and said service charge was added. 

I do not like being forced into tipping at a certain amount and therefore would not visit the restaurant again."
El Charro,2,2019-05-26,"Located just across the street from the Broadview TTC station the place is hard to miss. A no frill joint with simple Mexican decor. Based on the reviews ordered the 3 for10$ tacos : Asada, steak and chorizo... I had a lot of hope , but crash landed my expectations with dry and not so fresh tacos. Honestly not at all up to the mark. Wife ordered a tostada with tinga de pollo ( chicken) and was equally disappointed with the serving size and taste. We definitely need to go back to Seven Lives to reset our experience."
La Vecchia Ristorante,5,2019-12-07,We had a group dinner in their private grotto.  The dinner and service was excellent.  Great cocktails.  The grotto was beautiful.  Would highly recommend for dinner or private event.
Los Guaca-Moles,3,2019-07-07,"The service was great and the ambiance was nice too. I most definitely will come back for drinks.

However, the food was too pricey and the portions too small - it wasn't worth it.
My boyfriend got the Alambre vegetariano for $18, which consisted of 3 tiny tacos filled with a bit of veggies and a small rice tower next to it. For that price he was expecting a nice and filling meal, not a sad appetizer sized meal."
KINKA IZAKAYA ORIGINAL,5,2020-05-14,"I would share this, but I'm too shellfish 
.
CHEEEESY baked oysters with spinach, mushrooms, and garlic mayo   
5/5
Incredibly delicious  I can rarely order this dish from Kinka Izakaya because THEY ALWAYS RUN OUT! Located at the heart of Toronto, this authentic Japanese restaurant is super fun, loud, and welcoming! It's the perfect spot to let loose and chill with friends! oishiiiii~

Take advantage of the 30% off promo they have on all takeout orders and order now!"
Chula Taberna Mexicana,5,2019-07-31,"Food was amazing. Things that stood out and a definite must try were the: ""Mexican street corn, the cactus dip (best item on menu imo), the zucchini fritters and the chicken enchilada. The patio is super cute and great for just chilling with friends and having some yummy cocktails. Loved the vast tequila selection as well!"
El Charro,3,2018-09-30,"We ordered takeout from here over the weekend and the food was okay. I would consider it mediocre but for the low price of $3-4 per taco you can't really complain. 

Pros:
Low price
Gluten free options (corn tortillas)

Cons:
Not as flavourful as other tacos I have had. 

In all honestly I thought the value was really good but the flavour could be improved.

I ordered the beef and cactus/mushroom taco. They didn't blow me away but they were pretty good for the low price point. 

Would I return?
If I was in the area and needed a gluten and lactose free meal... sure!"
Seven Lives Tacos y Mariscos,3,2020-04-20,"This place is a small hole in the wall and worth visiting if you crave some good old fashioned tacos rather than the commercial stuff.. portion sizes were good however the flavours were slightly missing for me.. 

I would visit them again if I was in the area, but not necessarily my go to place. Please don't let my review deter you from trying their tacos though, they are still pretty good. 

Flavours can be very subjective and this place is definitely worth a try.. but if you know and love tacos and taco culture as much as me, then you would also know that everyone has their own go to spot.. 

This place has great service, friendly staff and a small seating area if you just want to eat quickly or grab'n'go."
Trattoria Nervosa,2,2020-05-15,"My boyfriend and I used to go to Trattoria Nervosa all the time, it closed down a couple of times for ""renovations"" so we havent been in a while. We just ordered from them after they opened up post-COVID era and were supremely disappointed with the food. The prices stayed the same but the portions were significantly smaller and the crust for the pizza wasnt as good as it used to be. You used to be able to smell truffles when you walked in the restaurant, I couldnt even taste them at all on the pizza. They also got rid of the beef carpaccio and the risotto nervosa which were a couple of our favourite dishes! :("
La Carnita,3,2019-09-22,"I'll start off by saying that I firmly believe that people come here for the atmosphere. It's a great place to just hang out, enjoy the music, and the drinks ! The taco's aren't the best I've ever had...nor are they the worst tacos either. You're paying almost $6 for ONE little TINY sample sized taco. So you don't get your money's worth at all.  They have quite a bit of options to choose from when it comes to tacos which is actually a pro to this place( except for when some options are sold out..). A huge con to me would be the fact that some of my tacos were cold by the time it got to me.. another huge con would be the service. Considering that there were literally 4 customers seated you would have expected them to be a lot more attentive, but that wasn't the case. Anyways the chances of me returning to eat are extremely low. Might just stop in to have a drink if I'm ever in the area though...HOWEVER if you do decide to give this place a try..  go for the shrimp taco ! 

$60 dollars later... stomach was still growling and I had to head over to McDonalds. ..."
